0.001 0.001 345.0
0.0001806640625 0.0008007812500000001 2.294921875e-05 4.58984375e-05
3.90625e-05 9.375e-05 6.73828125e-05 0.000134765625
0.00062109375 0.000478515625 6.73828125e-05 0.000134765625
0.00069140625 0.000734375 6.54296875e-05 0.000130859375
0.0008876953125 0.0005166015625 6.73828125e-05 0.000134765625
0.000755859375 0.0009560546875 4.9804687500000004e-05 9.960937500000001e-05
0.0003193359375 0.0006484375 6.73828125e-05 0.000134765625
0.0009384765625 9.765625e-07 6.73828125e-05 0.000134765625
0.0004736328125 3.02734375e-05 6.73828125e-05 0.000134765625
0.00051953125 0.0009306640625000001 6.494140625e-05 0.0001298828125
0.0002470703125 0.0002978515625 6.73828125e-05 0.000134765625
0.0006533203125 0.0002177734375 6.25e-05 0.000125
3.90625e-06 0.0006826171875000001 6.73828125e-05 0.000134765625
0.0009560546875 0.0007578125 5.8105468750000004e-05 0.00011621093750000001
2.34375e-05 0.0003486328125 4.736328125e-05 9.47265625e-05
7.8125e-06 0.0009462890625 6.4453125e-05 0.00012890625
0.0009697265625 0.0002939453125 5.126953125e-05 0.0001025390625
0.000986328125 0.0009775390625000001 5.2734375e-05 0.00010546875
0.0002607421875 0.0009306640625000001 5.322265625e-05 0.0001064453125
0.0006923828125 3.90625e-06 4.296875e-05 8.59375e-05
0.00016796875000000001 0.0004990234375 3.90625e-05 7.8125e-05
0.00046875 0.000296875 3.80859375e-05 7.6171875e-05
0.0002353515625 0.0 4.150390625e-05 8.30078125e-05
0.0004140625 0.00045800781250000003 3.662109375e-05 7.32421875e-05
0.0008291015625 0.0001533203125 2.63671875e-05 5.2734375e-05
0.0004970703125 0.000736328125 3.173828125e-05 6.34765625e-05
0.0008046875000000001 0.00034179687500000003 2.9296875e-05 5.859375e-05
0.0002978515625 0.0001201171875 2.4902343750000002e-05 4.9804687500000004e-05
1.953125e-06 0.0004951171875 2.63671875e-05 5.2734375e-05
0.000505859375 0.000623046875 2.4902343750000002e-05 4.9804687500000004e-05
0.0003740234375 0.000822265625 2.392578125e-05 4.78515625e-05
